DATAFLOW,LAST UPDATE,freq,stk_flow,partner,hazard,wst_oper,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Norway,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2020,104106,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Norway,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2021,115465,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Norway,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2022,183693,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Norway,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2013,234954,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Norway,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,161769,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Norway,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,70099,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Norway,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,69157,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Norway,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2017,268594,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Norway,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,265060,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Norway,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2019,152300,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Norway,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2020,193177,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Norway,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,177921,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Norway,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,197229,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Norway,Other,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2014,7976,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Norway,Other,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2015,60,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Norway,Other,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2016,41,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,New Zealand,Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2018,937,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,New Zealand,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2018,1352,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,New Zealand,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,3199,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,New Zealand,Hazardous,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2018,910,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,New Zealand,Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2018,937,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,New Zealand,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2018,1352,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,New Zealand,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,3199,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,New Zealand,Hazardous and non-hazardous - total,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2018,910,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2013,1358780,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2014,1281595,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2015,1481138,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2016,1680939,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2017,1779904,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2018,1710034,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2019,1686489,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2020,1615797,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2021,1689563,s
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Disposal,Tonne,European Union - 27 countries (from 2020),2022,1796313,s
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2013,4511566,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2014,4423880,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2015,4340281,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2016,4304083,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2017,5508482,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2018,5846329,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2019,6156881,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2020,6439236,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2021,7827892,s
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2022,7114839,s
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2013,5876964,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,5707303,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,5827942,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,6055847,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2017,7356264,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,7581736,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2019,7864022,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2020,8118057,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,9520225,s
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,8922348,s
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2013,6616,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2014,1828,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2015,6528,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2016,70822,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2017,67882,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2018,25368,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2019,20654,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2020,63028,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2021,2764,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2022,11200,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2013,2291769,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2014,2074156,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2015,2151766,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2016,2209037,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2017,2357780,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2018,2335094,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2019,2306076,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2020,2095309,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2021,2187071,s
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Disposal,Tonne,European Union - 27 countries (from 2020),2022,2160086,s
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2013,9645529,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2014,12104746,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2015,12152208,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2016,14005629,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2017,16800359,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2018,17910218,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2019,17970410,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2020,19608771,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2021,21783509,s
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2022,20840603,s
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2013,11948895,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,14200586,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,14329846,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,16311742,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2017,19256903,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,20298562,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2019,20304445,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2020,21802929,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,23982514,s
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,23032744,s
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2013,11592,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2014,21690,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2015,25867,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2016,97083,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2017,98765,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2018,53246,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2019,27956,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2020,98848,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2021,11933,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Hazardous and non-hazardous - total,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2022,32060,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Disposal,Tonne,European Union - 27 countries (from 2020),2013,932991,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Disposal,Tonne,European Union - 27 countries (from 2020),2014,792560,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Disposal,Tonne,European Union - 27 countries (from 2020),2015,670633,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Disposal,Tonne,European Union - 27 countries (from 2020),2016,528094,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Disposal,Tonne,European Union - 27 countries (from 2020),2017,577874,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Disposal,Tonne,European Union - 27 countries (from 2020),2018,625057,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Disposal,Tonne,European Union - 27 countries (from 2020),2019,619588,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Disposal,Tonne,European Union - 27 countries (from 2020),2020,479513,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Disposal,Tonne,European Union - 27 countries (from 2020),2021,497508,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Disposal,Tonne,European Union - 27 countries (from 2020),2022,363774,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Recovery,Tonne,European Union - 27 countries (from 2020),2013,5133957,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Recovery,Tonne,European Union - 27 countries (from 2020),2014,7680874,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Recovery,Tonne,European Union - 27 countries (from 2020),2015,7811931,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Recovery,Tonne,European Union - 27 countries (from 2020),2016,9701545,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Recovery,Tonne,European Union - 27 countries (from 2020),2017,11291879,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Recovery,Tonne,European Union - 27 countries (from 2020),2018,12063882,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Recovery,Tonne,European Union - 27 countries (from 2020),2019,11813531,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Recovery,Tonne,European Union - 27 countries (from 2020),2020,13169540,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Recovery,Tonne,European Union - 27 countries (from 2020),2021,13955619,s
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Recovery,Tonne,European Union - 27 countries (from 2020),2022,13725760,s
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2013,6071923,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,8493296,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,8501899,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,10255898,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2017,11900635,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,12716821,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2019,12440423,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2020,13684875,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,14462289,s
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,14110397,s
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2013,4976,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2014,19862,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Organisation for Economic Co-operation and Development (OECD),Other,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2015,19339,
